CustomerID,Recency,Frequency,Monetary,churn_risk,segment,top_reason,action_code
13622,695,1,658.95,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
13623,30,10,2533.06,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
13624,387,1,462.08,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
13625,596,1,301.26,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
13626,252,2,707.04,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
13627,58,7,2245.9,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
13628,675,1,310.14,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
13629,22,19,13370.86,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
13630,4,7,2031.78,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
13631,99,11,3070.42,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
13632,24,8,3645.81,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
13634,32,16,5033.77,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
13635,67,4,2999.16,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
13636,36,5,949.12,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
13637,51,3,804.3,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
13638,15,1,122.64,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
13639,73,2,1346.27,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
13640,610,1,405.0,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
13641,640,5,1016.47,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
13642,215,4,472.2,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
13643,30,10,2156.77,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
13644,15,4,2624.26,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
13645,119,1,252.1,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
13646,399,2,326.25,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
13647,9,8,3041.68,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
13648,399,8,1764.02,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
13649,256,6,1453.68,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
13650,16,10,3288.0,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
13651,34,3,226.85,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
13652,45,5,2262.05,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
13653,487,1,152.2,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
13654,42,11,6308.0,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
13655,113,6,2280.51,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
13656,164,4,1078.85,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
13657,10,2,382.14,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
13658,9,9,6025.5,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
13659,205,12,4884.68,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
13660,399,1,306.64,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
13661,602,1,325.24,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
13662,85,11,2233.61,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
13663,178,5,2047.51,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
13665,385,3,1711.66,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
13666,59,5,127.9,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
13667,148,1,299.05,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
13668,2,35,12948.48,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
13669,50,3,413.55,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
13670,74,1,349.7,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
13671,394,1,172.6,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
13672,300,3,419.92,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
13673,18,2,387.44,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
13674,432,1,240.68,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
13675,150,2,486.82000000000005,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
13676,538,2,243.9,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
13677,404,2,551.24,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
13678,151,1,232.6,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
13679,493,3,281.26,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
13680,0,12,11419.67,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
13681,17,4,827.83,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
13682,186,1,59.5,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
13683,457,1,258.6,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
13684,285,4,594.88,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
13685,2,7,3119.44,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
13686,182,3,409.04,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
13687,437,1,11880.84,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
13688,634,1,375.5,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
13689,62,2,1259.5,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
13690,58,1,172.25,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
13691,395,1,212.78,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
13692,24,5,3114.4,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
13693,373,9,2011.8200000000002,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
13694,3,143,195640.69,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
13695,30,16,2770.73,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
13696,421,3,2020.4,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
13697,38,1,151.3,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
13698,596,2,451.73,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
13699,154,2,764.15,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
13700,25,13,2596.9700000000003,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
13701,446,1,161.0,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
13702,445,1,135.18,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
13703,317,2,425.56,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
13704,4,9,2308.06,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
13705,7,7,1717.19,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
13706,302,2,631.1700000000001,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
13707,266,5,3365.86,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
13708,270,1,285.33,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
13709,3,18,7571.35,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
13710,31,3,509.52,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
13711,218,9,1792.26,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
13712,246,2,766.42,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
13713,407,3,740.76,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
13714,464,1,161.35,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
13715,280,17,8153.04,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
13716,268,1,138.28,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
13717,31,8,1763.3,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
13718,245,2,306.55,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
13719,14,11,2783.08,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
13720,116,4,799.9,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
13721,35,2,741.54,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
13722,131,10,5635.41,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
13723,216,6,1194.08,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
13724,636,1,213.01,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
13725,49,8,1980.56,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
13726,38,2,1079.66,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
13727,28,8,1074.15,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
13728,36,16,2855.17,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
13729,435,3,724.73,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
13730,135,2,752.6,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
13731,218,2,610.59,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
13732,27,1,491.86,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
13733,410,2,487.03000000000003,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
13734,508,4,6695.6900000000005,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
13735,24,13,9762.77,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
13736,4,7,2752.47,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
13737,199,1,339.6,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
13738,395,1,434.78000000000003,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
13739,17,2,292.2,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
13740,240,5,1582.77,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
13741,71,3,668.4300000000001,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
13742,16,12,3107.87,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
13743,2,7,1341.6,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
13744,94,2,1080.52,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
13745,161,2,777.36,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
13746,413,1,176.69,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
13747,373,2,169.8,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
13748,95,9,2064.35,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
13750,53,11,3602.18,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
13751,287,1,296.25,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
13752,123,7,1579.8300000000002,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
13753,287,4,2094.57,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
13754,151,3,447.05,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
13755,3,9,2108.06,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
13756,1,23,8655.95,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
13757,674,1,195.55,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
13758,11,15,8698.13,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
13759,32,2,659.4100000000001,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
13760,53,5,1363.6399999999999,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
13761,49,6,1952.17,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
13762,218,5,2472.48,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
13763,62,3,5217.44,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
13764,70,6,2919.62,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
13765,652,1,352.821,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
13766,494,1,190.35,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
13767,1,73,33903.57,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
13768,726,2,875.97,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
13769,1,20,5478.12,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
13770,421,4,785.37,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
13771,63,9,5728.82,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
13772,33,8,3100.02,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
13773,396,2,301.54,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
13774,81,1,345.0,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
13775,590,1,1049.66,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
13776,427,2,623.98,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
13777,0,61,49638.26,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
13778,102,4,1124.49,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
13779,515,1,161.13,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
13780,6,3,732.07,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
13781,250,3,778.83,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
13782,12,13,1786.08,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
13783,487,4,1542.09,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
13784,9,14,2910.23,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
13785,428,4,542.49,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
13786,366,6,3127.9900000000002,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
13787,75,6,1222.5,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
13788,504,1,3.75,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
13789,387,1,239.46,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
13790,3,1,348.79999999999995,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
13791,127,2,1516.0,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
13792,65,3,383.95,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
13793,646,1,96.0,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
13794,546,1,126.03,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
13795,387,4,836.3,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
13796,498,1,289.7,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
13797,436,3,1179.45,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
13798,0,110,75428.87,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
13799,116,9,2803.57,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
13800,309,3,1679.56,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
13801,66,1,324.8,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
13802,138,19,26259.11,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
13803,254,3,1338.91,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
13804,30,9,3161.12,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
13805,51,2,924.5999999999999,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
13806,63,1,256.38,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
13807,366,3,422.2,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
13808,5,5,1747.66,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
13809,304,3,679.6999999999999,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
13810,28,3,1499.01,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
13811,183,3,814.5,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
13812,41,3,539.0,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
13813,39,8,2765.4700000000003,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
13814,91,3,2257.32,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
13815,21,8,7475.74,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
13816,23,2,571.6700000000001,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
13817,28,2,382.98,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
13818,429,1,61.28,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
13819,301,6,2642.35,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
13820,417,3,652.75,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
13821,144,6,1379.08,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
13822,5,2,632.0,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
13823,18,7,3403.4500000000003,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
13824,32,12,3314.76,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
13825,621,2,255.59,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
13826,175,1,189.5,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
13827,57,3,409.8,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
13828,21,1,209.49,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
13829,420,1,102.0,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
13830,581,1,156.85000000000002,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
13831,15,18,6585.54,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
13832,18,2,609.89,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
13833,158,2,700.41,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
13834,576,2,324.19,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
13835,24,7,1095.27,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
13836,398,2,620.37,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
13837,211,2,266.59000000000003,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
13838,5,10,1690.07,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
13839,485,1,139.95000000000002,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
13840,415,1,651.4,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
13841,252,1,85.0,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
13842,58,18,5319.34,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
13843,380,1,319.75,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
13844,10,1,361.62,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
13845,64,1,312.98,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
13846,24,4,1307.79,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
13847,719,1,310.72,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
13848,91,8,3015.0,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
13849,51,5,3469.3,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
13850,128,1,1595.48,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
13851,95,8,4606.46,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
13852,610,1,187.35000000000002,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
13853,56,1,1090.1399999999999,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
13854,8,39,11944.56,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
13855,500,4,1310.3400000000001,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
13856,168,11,1142.03,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
13857,392,6,1001.01,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
13858,56,1,216.17000000000002,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
13859,325,2,515.86,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
13860,0,5,1245.9,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
13861,428,2,273.26,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
13862,17,9,2556.09,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
13863,247,4,1239.55,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
13864,386,1,662.4000000000001,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
13865,57,4,501.56,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
13866,73,1,145.67,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
13867,30,3,1005.09,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
13868,6,2,3192.54,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
13869,122,10,7996.87,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
13870,1,15,5712.08,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
13871,22,17,7885.85,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
13872,526,3,919.57,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
13873,119,8,1038.92,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
13874,357,7,2049.15,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
13875,53,14,4814.37,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
13876,63,1,122.7,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
13877,85,3,449.68,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
13878,54,4,2416.9,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
13879,645,1,395.5,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
13880,20,17,4293.86,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
13881,3,43,45179.1,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
13882,2,5,1191.13,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
13883,10,15,6560.02,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
13884,6,10,1825.03,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
13885,188,2,506.8,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
13886,70,1,243.56,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
13887,203,1,349.55,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
13888,119,7,2001.5900000000001,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
13889,92,6,1991.23,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
13890,0,14,2927.38,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
13891,377,3,859.21,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
13892,26,6,1267.65,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
13893,297,1,821.1,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
13894,23,3,564.62,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
13895,27,6,4008.52,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
13896,625,1,388.55,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
13897,49,3,1160.72,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
13898,325,2,686.4,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
13899,15,2,388.52,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
13900,182,6,1610.5900000000001,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
13901,71,15,5676.34,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
13902,631,5,34095.26,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
13903,399,1,165.45000000000002,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
13904,36,2,332.64,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
13905,732,1,312.65,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
13906,408,1,42.0,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
13907,691,1,136.8,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
13908,79,4,2369.55,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
13909,422,2,282.85,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
13911,56,20,4234.99,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
13912,423,1,124.95,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
13913,506,1,42.22,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
13914,11,2,626.45,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
13915,393,1,70.80000000000001,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
13916,463,4,1275.81,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
13917,49,2,272.04,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
13918,49,2,1212.8400000000001,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
13919,58,4,1360.68,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
13920,431,4,1774.68,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
13921,401,4,730.7,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
13922,351,3,865.2,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
13923,53,1,351.13,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
13924,1,6,1838.8500000000001,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
13925,92,4,678.25,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
13926,22,1,223.85000000000002,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
13927,74,2,708.26,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
13928,10,4,464.57,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
13929,168,11,3494.1,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
